Edge_ID	Route_ID	Source	Target	Seq_Idx	Comb_Route	Edge_Type_Last_Date	Edge_Type_First_Date	Duration
5585	750	323	781	0	323;781	1597	1597	0
2849	751	323	802	0	323;811;802	1602	1602	0
2850	751	323	811	1	323;811;802	1602	1602	0
2851	751	811	802	2	323;811;802	1602	1602	0
5586	752	323	814	0	323;814	1602	1597	5
138	753	323	825	0	323;141;264;605;825	1602	1602	0
139	753	323	141	1	323;141;264;605;825	1602	1602	0
140	753	141	264	2	323;141;264;605;825	1602	1602	0
141	753	264	605	3	323;141;264;605;825	1602	1602	0
142	753	605	825	4	323;141;264;605;825	1602	1602	0
153	754	323	826	0	323;826	1623	1623	0
3165	755	323	835	0	323;687;835	1602	1602	0
3166	755	323	687	1	323;687;835	1602	1602	0
3167	755	687	835	2	323;687;835	1602	1602	0
5587	756	323	846	0	323;1314;846	1602	1602	0
5588	756	323	1314	1	323;1314;846	1602	1602	0
5589	756	1314	846	2	323;1314;846	1602	1602	0
5631	757	323	872	0	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
5632	757	323	783	1	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
5633	757	783	47	2	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
5634	757	47	687	3	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
5635	757	687	185	4	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
5636	757	185	1244	5	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
5637	757	1244	1537	6	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
5638	757	1537	89	7	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
5639	757	89	168	8	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
5640	757	168	645	9	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
5641	757	645	872	10	323;783;47;687;185;1244;1537;89;168;645;872	1597	1597	0
1544	758	323	885	0	323;1432;885	1602	1602	0
1545	758	323	1432	1	323;1432;885	1602	1602	0
1546	758	1432	885	2	323;1432;885	1602	1602	0
5642	759	323	905	0	323;905	1602	1597	5
5643	760	323	940	0	323;940	1597	1597	0
3318	761	323	943	0	323;758;396;943	1602	1602	0
3319	761	323	758	1	323;758;396;943	1602	1602	0
3320	761	758	396	2	323;758;396;943	1602	1602	0
3321	761	396	943	3	323;758;396;943	1602	1602	0
1571	762	323	950	0	323;410;6;950	1678	1678	0
1572	762	323	410	1	323;410;6;950	1678	1678	0
1573	762	410	6	2	323;410;6;950	1678	1678	0
1574	762	6	950	3	323;410;6;950	1678	1678	0
1575	763	323	950	0	323;410;6;770;950	1602	1602	0
1576	763	323	410	1	323;410;6;770;950	1602	1602	0
1577	763	410	6	2	323;410;6;770;950	1602	1602	0
1578	763	6	770	3	323;410;6;770;950	1602	1602	0
1579	763	770	950	4	323;410;6;770;950	1602	1602	0
1580	764	323	950	0	323;572;6;770;950	1602	1602	0
1581	764	323	572	1	323;572;6;770;950	1602	1602	0
1582	764	572	6	2	323;572;6;770;950	1602	1602	0
1583	764	6	770	3	323;572;6;770;950	1602	1602	0
1584	764	770	950	4	323;572;6;770;950	1602	1602	0
162	765	323	978	0	323;978	1597	1597	0
5644	766	323	985	0	323;1012;985	1597	1597	0
5645	766	323	1012	1	323;1012;985	1597	1597	0
5646	766	1012	985	2	323;1012;985	1597	1597	0
5647	767	323	985	0	323;624;985	1602	1602	0
5648	767	323	624	1	323;624;985	1602	1602	0
5649	767	624	985	2	323;624;985	1602	1602	0
5660	768	323	987	0	323;987	1602	1602	0
3402	769	323	1011	0	323;1011	1602	1602	0
5661	770	323	1050	0	323;1050	1602	1602	0
5669	771	323	1068	0	323;1068	1602	1597	5
1610	772	323	1179	0	323;1179	1597	1597	0
853	773	323	1181	0	323;1181	1625	1602	23
4608	774	323	1186	0	323;1296;1186	1602	1602	0
4609	774	323	1296	1	323;1296;1186	1602	1602	0
4610	774	1296	1186	2	323;1296;1186	1602	1602	0
5670	775	323	1191	0	323;616;390;1191	1678	1678	0
5671	775	323	616	1	323;616;390;1191	1678	1678	0
5672	775	616	390	2	323;616;390;1191	1678	1678	0
5673	775	390	1191	3	323;616;390;1191	1678	1678	0
165	776	323	1284	0	323;1581;1284	1597	1597	0
166	776	323	1581	1	323;1581;1284	1597	1597	0
167	776	1581	1284	2	323;1581;1284	1597	1597	0
168	777	323	1284	0	323;1582;1284	1602	1602	0
169	777	323	1582	1	323;1582;1284	1602	1602	0
170	777	1582	1284	2	323;1582;1284	1602	1602	0
5681	778	323	1314	0	323;1314	1597	1597	0
5096	779	323	1329	0	323;1530;1329	1602	1602	0
5097	779	323	1530	1	323;1530;1329	1602	1602	0
5098	779	1530	1329	2	323;1530;1329	1602	1602	0
5099	780	323	1329	0	323;1531;1329	1597	1597	0
5100	780	323	1531	1	323;1531;1329	1597	1597	0
5101	780	1531	1329	2	323;1531;1329	1597	1597	0
5102	781	323	1329	0	323;1551;1528;1329	1597	1597	0
5103	781	323	1551	1	323;1551;1528;1329	1597	1597	0
5104	781	1551	1528	2	323;1551;1528;1329	1597	1597	0
5105	781	1528	1329	3	323;1551;1528;1329	1597	1597	0
5106	782	323	1329	0	323;784;756;591;574;117;1329	1602	1602	0
5107	782	323	784	1	323;784;756;591;574;117;1329	1602	1602	0
5108	782	784	756	2	323;784;756;591;574;117;1329	1602	1602	0
5109	782	756	591	3	323;784;756;591;574;117;1329	1602	1602	0
5110	782	591	574	4	323;784;756;591;574;117;1329	1602	1602	0
5111	782	574	117	5	323;784;756;591;574;117;1329	1602	1602	0
5112	782	117	1329	6	323;784;756;591;574;117;1329	1602	1602	0
5702	783	323	1333	0	323;1333	1602	1597	5
4243	784	323	1343	0	323;93;1343	1602	1602	0
4244	784	323	93	1	323;93;1343	1602	1602	0
4245	784	93	1343	2	323;93;1343	1602	1602	0
5703	785	323	1362	0	323;1362	1602	1602	0
3648	786	323	1368	0	323;1584;1368	1602	1602	0
3649	786	323	1584	1	323;1584;1368	1602	1602	0
3650	786	1584	1368	2	323;1584;1368	1602	1602	0
3796	787	323	1432	0	323;1152;9;1544;1432	1597	1597	0
3797	787	323	1152	1	323;1152;9;1544;1432	1597	1597	0
3798	787	1152	9	2	323;1152;9;1544;1432	1597	1597	0
3799	787	9	1544	3	323;1152;9;1544;1432	1597	1597	0
3800	787	1544	1432	4	323;1152;9;1544;1432	1597	1597	0
3801	788	323	1432	0	323;38;1432	1597	1597	0
3802	788	323	38	1	323;38;1432	1597	1597	0
3803	788	38	1432	2	323;38;1432	1597	1597	0
5704	789	323	1473	0	323;1010;1473	1602	1602	0
5705	789	323	1010	1	323;1010;1473	1602	1602	0
5706	789	1010	1473	2	323;1010;1473	1602	1602	0
5713	790	323	1510	0	323;1510	1597	1597	0
5714	791	323	1511	0	323;1511	1597	1597	0
5715	792	323	1534	0	323;231;1534	1602	1602	0
5716	792	323	231	1	323;231;1534	1602	1602	0
5717	792	231	1534	2	323;231;1534	1602	1602	0
5735	793	323	1535	0	323;481;1535	1602	1602	0
5736	793	323	481	1	323;481;1535	1602	1602	0
5737	793	481	1535	2	323;481;1535	1602	1602	0
5738	794	323	1537	0	323;152;231;1537	1597	1597	0
5739	794	323	152	1	323;152;231;1537	1597	1597	0
5740	794	152	231	2	323;152;231;1537	1597	1597	0
5741	794	231	1537	3	323;152;231;1537	1597	1597	0
5743	795	323	1538	0	323;1538	1597	1597	0
5744	796	323	1548	0	323;76;1326;10;1548	1597	1597	0
5745	796	323	76	1	323;76;1326;10;1548	1597	1597	0
5746	796	76	1326	2	323;76;1326;10;1548	1597	1597	0
5747	796	1326	10	3	323;76;1326;10;1548	1597	1597	0
5748	796	10	1548	4	323;76;1326;10;1548	1597	1597	0
5134	797	323	1553	0	323;746;1553	1602	1602	0
5135	797	323	746	1	323;746;1553	1602	1602	0
5136	797	746	1553	2	323;746;1553	1602	1602	0
5749	798	323	1584	0	323;265;1318;1584	1597	1597	0
5750	798	323	265	1	323;265;1318;1584	1597	1597	0
5751	798	265	1318	2	323;265;1318;1584	1597	1597	0
5752	798	1318	1584	3	323;265;1318;1584	1597	1597	0
1878	799	324	120	0	324;120	1597	1597	0
5166	800	324	153	0	324;153	1597	1597	0
2057	801	324	305	0	324;305	1597	1597	0
2560	802	324	649	0	324;733;649	1597	1597	0
2561	802	324	733	1	324;733;649	1597	1597	0
2562	802	733	649	2	324;733;649	1597	1597	0
5772	803	324	879	0	324;879	1597	1597	0
3632	804	324	1321	0	324;1321	1597	1597	0
5773	805	332	155	0	332;155	1597	1597	0
5787	806	332	544	0	332;608;544	1729	1703	26
5788	806	332	608	1	332;608;544	1729	1703	26
5789	806	608	544	2	332;608;544	1729	1703	26
2451	807	332	583	0	332;583	1729	1597	132
2611	808	332	665	0	332;665	1597	1597	0
2852	809	332	802	0	332;802	1597	1597	0
5794	810	332	1039	0	332;1039	1729	1703	26
4611	811	332	1186	0	332;1517;1186	1597	1597	0
4612	811	332	1517	1	332;1517;1186	1597	1597	0
4613	811	1517	1186	2	332;1517;1186	1597	1597	0
5795	812	332	1286	0	332;1286	1597	1597	0
5804	813	332	1363	0	332;1363	1597	1597	0
5805	814	332	1363	0	332;608;1363	1729	1703	26
5806	814	332	608	1	332;608;1363	1729	1703	26
5807	814	608	1363	2	332;608;1363	1729	1703	26
4638	815	332	1367	0	332;1367	1729	1703	26
4639	816	332	1367	0	332;1363;662;1367	1729	1703	26
4640	816	332	1363	1	332;1363;662;1367	1729	1703	26
4641	816	1363	662	2	332;1363;662;1367	1729	1703	26
4642	816	662	1367	3	332;1363;662;1367	1729	1703	26
4643	817	332	1367	0	332;809;853;1367	1729	1703	26
4644	817	332	809	1	332;809;853;1367	1729	1703	26
4645	817	809	853	2	332;809;853;1367	1729	1703	26
4646	817	853	1367	3	332;809;853;1367	1729	1703	26
4647	818	332	1367	0	332;810;853;1367	1709	1709	0
4648	818	332	810	1	332;810;853;1367	1709	1709	0
4649	818	810	853	2	332;810;853;1367	1709	1709	0
4650	818	853	1367	3	332;810;853;1367	1709	1709	0
520	819	335	307	0	335;307	1597	1597	0
4307	820	335	549	0	335;26;549	1597	1597	0
4308	820	335	26	1	335;26;549	1597	1597	0
4309	820	26	549	2	335;26;549	1597	1597	0
4398	821	335	1312	0	335;1312	1597	1545	52
5825	822	335	1460	0	335;1460	1597	1597	0
5832	823	337	883	0	337;883	1625	1576	49
5842	824	338	15	0	338;15	1679	1552	127
2719	825	340	755	0	340;755	1720	1720	0
5843	826	343	1106	0	343;1106	1679	1553	126
5167	827	344	153	0	344;153	1597	1597	0
5845	828	344	1062	0	344;1062	1597	1597	0
5846	829	345	183	0	345;1150;895;183	1597	1597	0
5847	829	345	1150	1	345;1150;895;183	1597	1597	0
5848	829	1150	895	2	345;1150;895;183	1597	1597	0
5849	829	895	183	3	345;1150;895;183	1597	1597	0
4573	830	345	207	0	345;207	1597	1597	0
384	831	345	514	0	345;1512;1415;514	1597	1597	0
385	831	345	1512	1	345;1512;1415;514	1597	1597	0
386	831	1512	1415	2	345;1512;1415;514	1597	1597	0
387	831	1415	514	3	345;1512;1415;514	1597	1597	0
4822	832	345	843	0	345;843	1597	1597	0
3206	833	345	887	0	345;887	1597	1597	0
5891	834	352	27	0	352;27	1679	1568	111
1674	835	352	230	0	352;230	1597	1545	52
5893	836	352	331	0	352;331	1597	1563	34
4310	837	352	549	0	352;549	1597	1563	34
5894	838	352	799	0	352;799	1545	1545	0
4416	839	352	1416	0	352;1416	1679	1563	116
4417	840	352	1416	0	352;1398;1416	1597	1597	0
4418	840	352	1398	1	352;1398;1416	1597	1597	0
4419	840	1398	1416	2	352;1398;1416	1597	1597	0
254	841	352	1421	0	352;1421	1568	1568	0
5826	842	352	1460	0	352;1460	1597	1597	0
5895	843	358	116	0	358;116	1545	1545	0
5896	844	360	1327	0	360;1327	1563	1563	0
3382	845	365	975	0	365;975	1563	1563	0
2720	846	367	755	0	367;755	1720	1720	0
5515	847	370	490	0	370;1586;490	1597	1597	0
5516	847	370	1586	1	370;1586;490	1597	1597	0
5517	847	1586	490	2	370;1586;490	1597	1597	0
5897	848	370	560	0	370;598;878;560	1597	1597	0
5898	848	370	598	1	370;598;878;560	1597	1597	0
5899	848	598	878	2	370;598;878;560	1597	1597	0
5900	848	878	560	3	370;598;878;560	1597	1597	0
5915	849	373	226	0	373;226	1602	1602	0
5916	850	374	80	0	374;80	1678	1678	0
5917	851	374	85	0	374;85	1673	1565	108
5918	852	374	138	0	374;138	1679	1552	127
1937	853	374	160	0	374;160	1679	1552	127
5919	854	374	195	0	374;195	1586	1560	26
4736	855	374	386	0	374;85;386	1597	1597	0
4737	855	374	85	1	374;85;386	1597	1597	0
4738	855	85	386	2	374;85;386	1597	1597	0
5920	856	374	397	0	374;397	1679	1553	126
2338	857	374	512	0	374;512	1673	1597	76
2914	858	374	824	0	374;824	1676	1553	123
2915	859	374	824	0	374;138;271;1424;829;824	1597	1597	0
2916	859	374	138	1	374;138;271;1424;829;824	1597	1597	0
2917	859	138	271	2	374;138;271;1424;829;824	1597	1597	0
2918	859	271	1424	3	374;138;271;1424;829;824	1597	1597	0
2919	859	1424	829	4	374;138;271;1424;829;824	1597	1597	0
2920	859	829	824	5	374;138;271;1424;829;824	1597	1597	0
2921	860	374	824	0	374;194;824	1586	1560	26
2922	860	374	194	1	374;194;824	1586	1560	26
2923	860	194	824	2	374;194;824	1586	1560	26
2924	861	374	824	0	374;195;824	1679	1552	127
2925	861	374	195	1	374;195;824	1679	1552	127
2926	861	195	824	2	374;195;824	1679	1552	127
4525	862	374	1227	0	374;1227	1610	1586	24
5921	863	374	1234	0	374;1234	1678	1604	74
5922	864	374	1438	0	374;292;946;109;1438	1597	1597	0
5923	864	374	292	1	374;292;946;109;1438	1597	1597	0
5924	864	292	946	2	374;292;946;109;1438	1597	1597	0
5925	864	946	109	3	374;292;946;109;1438	1597	1597	0
5926	864	109	1438	4	374;292;946;109;1438	1597	1597	0
1777	865	377	55	0	377;55	1563	1563	0
5928	866	379	1423	0	379;1423	1602	1602	0
5929	867	380	646	0	380;646	1602	1602	0
5934	868	382	128	0	382;128	1602	1602	0
1398	869	389	481	0	389;380;880;481	1720	1720	0
1399	869	389	380	1	389;380;880;481	1720	1720	0
1400	869	380	880	2	389;380;880;481	1720	1720	0
1401	869	880	481	3	389;380;880;481	1720	1720	0
4007	870	393	1560	0	393;1560	1563	1563	0
5935	871	396	37	0	396;37	1597	1597	0
5939	872	396	68	0	396;68	1597	1597	0
5941	873	396	318	0	396;318	1597	1597	0
28	874	396	323	0	396;323	1676	1616	60
29	875	396	323	0	396;758;323	1597	1597	0
30	875	396	758	1	396;758;323	1597	1597	0
31	875	758	323	2	396;758;323	1597	1597	0
5942	876	396	582	0	396;582	1597	1597	0
5557	877	396	586	0	396;248;586	1597	1597	0
5558	877	396	248	1	396;248;586	1597	1597	0
5559	877	248	586	2	396;248;586	1597	1597	0
5943	878	396	600	0	396;600	1597	1597	0
5944	879	396	631	0	396;631	1597	1597	0
3322	880	396	943	0	396;812;943	1597	1597	0
3323	880	396	812	1	396;812;943	1597	1597	0
3324	880	812	943	2	396;812;943	1597	1597	0
5682	881	396	1314	0	396;1314	1597	1597	0
5113	882	396	1329	0	396;1451;1531;1329	1597	1597	0
5114	882	396	1451	1	396;1451;1531;1329	1597	1597	0
5115	882	1451	1531	2	396;1451;1531;1329	1597	1597	0
5116	882	1531	1329	3	396;1451;1531;1329	1597	1597	0
5718	883	396	1534	0	396;394;1534	1597	1597	0
5719	883	396	394	1	396;394;1534	1597	1597	0
5720	883	394	1534	2	396;394;1534	1597	1597	0
5945	884	396	1550	0	396;1550	1597	1597	0
1490	885	398	798	0	398;798	1729	1709	20
5946	886	398	1148	0	398;1148	1602	1602	0
1778	887	399	55	0	399;798;55	1577	1577	0
1779	887	399	798	1	399;798;55	1577	1577	0
1780	887	798	55	2	399;798;55	1577	1577	0
5947	888	399	71	0	399;1563;71	1598	1578	20
5948	888	399	1563	1	399;1563;71	1598	1578	20
5949	888	1563	71	2	399;1563;71	1598	1578	20
1189	889	399	77	0	399;646;77	1602	1602	0
1190	889	399	646	1	399;646;77	1602	1602	0
1191	889	646	77	2	399;646;77	1602	1602	0
5950	890	399	106	0	399;316;106	1598	1578	20
5951	890	399	316	1	399;316;106	1598	1578	20
5952	890	316	106	2	399;316;106	1598	1578	20
4928	891	399	117	0	399;157;117	1602	1602	0
4929	891	399	157	1	399;157;117	1602	1602	0
4930	891	157	117	2	399;157;117	1602	1602	0
1879	892	399	120	0	399;1368;1372;1011;120	1598	1578	20
1880	892	399	1368	1	399;1368;1372;1011;120	1598	1578	20
1881	892	1368	1372	2	399;1368;1372;1011;120	1598	1578	20
1882	892	1372	1011	3	399;1368;1372;1011;120	1598	1578	20
1883	892	1011	120	4	399;1368;1372;1011;120	1598	1578	20
5959	893	399	146	0	399;1487;224;1020;146	1598	1578	20
5960	893	399	1487	1	399;1487;224;1020;146	1598	1578	20
5961	893	1487	224	2	399;1487;224;1020;146	1598	1578	20
5962	893	224	1020	3	399;1487;224;1020;146	1598	1578	20
5963	893	1020	146	4	399;1487;224;1020;146	1598	1578	20
5774	894	399	155	0	399;1186;332;155	1598	1578	20
5775	894	399	1186	1	399;1186;332;155	1598	1578	20
5776	894	1186	332	2	399;1186;332;155	1598	1578	20
5777	894	332	155	3	399;1186;332;155	1598	1578	20
4936	895	399	157	0	399;112;157	1597	1597	0
4937	895	399	112	1	399;112;157	1597	1597	0
4938	895	112	157	2	399;112;157	1597	1597	0
1970	896	399	201	0	399;201	1577	1577	0
1971	897	399	201	0	399;579;201	1602	1602	0
1972	897	399	579	1	399;579;201	1602	1602	0
1973	897	579	201	2	399;579;201	1602	1602	0
1974	898	399	201	0	399;580;579;201	1597	1597	0
1975	898	399	580	1	399;580;579;201	1597	1597	0
1976	898	580	579	2	399;580;579;201	1597	1597	0
1977	898	579	201	3	399;580;579;201	1597	1597	0
2021	899	399	206	0	399;206	1577	1577	0
4911	900	399	224	0	399;224	1598	1578	20
4274	901	399	294	0	399;294	1597	1597	0
5977	902	399	316	0	399;316	1577	1577	0
32	903	399	323	0	399;323	1623	1623	0
5983	904	399	367	0	399;794;367	1598	1578	20
5984	904	399	794	1	399;794;367	1598	1578	20
5985	904	794	367	2	399;794;367	1598	1578	20
5986	905	399	367	0	399;794;1295;367	1577	1577	0
5987	905	399	794	1	399;794;1295;367	1577	1577	0
5988	905	794	1295	2	399;794;1295;367	1577	1577	0
5989	905	1295	367	3	399;794;1295;367	1577	1577	0
5993	906	399	381	0	399;834;583;381	1577	1577	0
5994	906	399	834	1	399;834;583;381	1577	1577	0
5995	906	834	583	2	399;834;583;381	1577	1577	0
5996	906	583	381	3	399;834;583;381	1577	1577	0
6002	907	399	390	0	399;670;672;390	1598	1578	20
6003	907	399	670	1	399;670;672;390	1598	1578	20
6004	907	670	672	2	399;670;672;390	1598	1578	20
6005	907	672	390	3	399;670;672;390	1598	1578	20
6009	908	399	423	0	399;132;423	1597	1597	0
6010	908	399	132	1	399;132;423	1597	1597	0
6011	908	132	423	2	399;132;423	1597	1597	0
5012	909	399	429	0	399;429	1598	1578	20
2188	910	399	438	0	399;438	1597	1597	0
2189	911	399	438	0	399;1522;438	1602	1602	0
2190	911	399	1522	1	399;1522;438	1602	1602	0
2191	911	1522	438	2	399;1522;438	1602	1602	0
2192	912	399	438	0	399;964;438	1602	1602	0
2193	912	399	964	1	399;964;438	1602	1602	0
2194	912	964	438	2	399;964;438	1602	1602	0
6012	913	399	477	0	399;481;1343;477	1598	1598	0
6013	913	399	481	1	399;481;1343;477	1598	1598	0
6014	913	481	1343	2	399;481;1343;477	1598	1598	0
6015	913	1343	477	3	399;481;1343;477	1598	1598	0
1402	914	399	481	0	399;873;481	1602	1602	0
1403	914	399	873	1	399;873;481	1602	1602	0
1404	914	873	481	2	399;873;481	1602	1602	0
2279	915	399	482	0	399;482	1597	1597	0
6019	916	399	483	0	399;1449;697;483	1598	1578	20
6020	916	399	1449	1	399;1449;697;483	1598	1578	20
6021	916	1449	697	2	399;1449;697;483	1598	1578	20
6022	916	697	483	3	399;1449;697;483	1598	1578	20
5518	917	399	490	0	399;943;560;490	1577	1577	0
5519	917	399	943	1	399;943;560;490	1577	1577	0
5520	917	943	560	2	399;943;560;490	1577	1577	0
5521	917	560	490	3	399;943;560;490	1577	1577	0
6024	918	399	509	0	399;323;464;509	1577	1577	0
6025	918	399	323	1	399;323;464;509	1577	1577	0
6026	918	323	464	2	399;323;464;509	1577	1577	0
6027	918	464	509	3	399;323;464;509	1577	1577	0
388	919	399	514	0	399;1524;514	1598	1578	20
389	919	399	1524	1	399;1524;514	1598	1578	20
390	919	1524	514	2	399;1524;514	1598	1578	20
2395	920	399	553	0	399;1119;1487;553	1577	1577	0
2396	920	399	1119	1	399;1119;1487;553	1577	1577	0
2397	920	1119	1487	2	399;1119;1487;553	1577	1577	0
2398	920	1487	553	3	399;1119;1487;553	1577	1577	0
5038	921	399	554	0	399;554	1602	1602	0
5901	922	399	560	0	399;995;943;560	1598	1578	20
5902	922	399	995	1	399;995;943;560	1598	1578	20
5903	922	995	943	2	399;995;943;560	1598	1578	20
5904	922	943	560	3	399;995;943;560	1598	1578	20
2452	923	399	583	0	399;583	1602	1602	0
2453	924	399	583	0	399;381;834;811;583	1598	1578	20
2454	924	399	381	1	399;381;834;811;583	1598	1578	20
2455	924	381	834	2	399;381;834;811;583	1598	1578	20
2456	924	834	811	3	399;381;834;811;583	1598	1578	20
2457	924	811	583	4	399;381;834;811;583	1598	1578	20
2510	925	399	602	0	399;1011;602	1577	1577	0
2511	925	399	1011	1	399;1011;602	1577	1577	0
2512	925	1011	602	2	399;1011;602	1577	1577	0
2513	926	399	602	0	399;1522;52;602	1598	1578	20
2514	926	399	1522	1	399;1522;52;602	1598	1578	20
2515	926	1522	52	2	399;1522;52;602	1598	1578	20
2516	926	52	602	3	399;1522;52;602	1598	1578	20
2517	927	399	602	0	399;621;481;357;602	1598	1578	20
2518	927	399	621	1	399;621;481;357;602	1598	1578	20
2519	927	621	481	2	399;621;481;357;602	1598	1578	20
2520	927	481	357	3	399;621;481;357;602	1598	1578	20
2521	927	357	602	4	399;621;481;357;602	1598	1578	20
4201	928	399	672	0	399;672	1602	1602	0
2645	929	399	697	0	399;1561;697	1577	1577	0
2646	929	399	1561	1	399;1561;697	1577	1577	0
2647	929	1561	697	2	399;1561;697	1577	1577	0
2671	930	399	699	0	399;132;423;754;1560;699	1602	1602	0
2672	930	399	132	1	399;132;423;754;1560;699	1602	1602	0
2673	930	132	423	2	399;132;423;754;1560;699	1602	1602	0
2674	930	423	754	3	399;132;423;754;1560;699	1602	1602	0
2675	930	754	1560	4	399;132;423;754;1560;699	1602	1602	0
2676	930	1560	699	5	399;132;423;754;1560;699	1602	1602	0
2677	931	399	699	0	399;1560;699	1577	1577	0
2678	931	399	1560	1	399;1560;699	1577	1577	0
2679	931	1560	699	2	399;1560;699	1577	1577	0
6028	932	399	701	0	399;701	1598	1578	20
6029	933	399	704	0	399;482;704	1602	1602	0
6030	933	399	482	1	399;482;704	1602	1602	0
6031	933	482	704	2	399;482;704	1602	1602	0
6032	934	399	746	0	399;575;746	1597	1597	0
6033	934	399	575	1	399;575;746	1597	1597	0
6034	934	575	746	2	399;575;746	1597	1597	0
2721	935	399	755	0	399;755	1720	1597	123
2809	936	399	783	0	399;1119;783	1598	1578	20
2810	936	399	1119	1	399;1119;783	1598	1578	20
2811	936	1119	783	2	399;1119;783	1598	1578	20
1491	937	399	798	0	399;323;222;519;798	1598	1578	20
1492	937	399	323	1	399;323;222;519;798	1598	1578	20
1493	937	323	222	2	399;323;222;519;798	1598	1578	20
1494	937	222	519	3	399;323;222;519;798	1598	1578	20
1495	937	519	798	4	399;323;222;519;798	1598	1578	20
