Location_ID	Location_Name_Standardized	Location_Name	Geoname_ID	adminName1	Location_Lat	Location_Lng	Location_Latlng	country_code	country_name
940	Müllenbach	müllenbach;mullenbach	2867818	Baden-Württemberg	48.71321	8.1509	48.71321,8.1509	DE	Germany
941	Munich	munche;monaco corte di baviera;munchen in bayrn;mynchen in bauarya;monaco di baviera;munich;muenchen in baeyern;mynchen;munchen;muenchen in bayern;monaco;münchen	2867714	Bavaria	48.13743	11.57549	48.13743,11.57549	DE	Germany
942	Munster	munster in der eissel;munster nider wesel	11977010	Lower Saxony	52.99331	10.09649	52.99331,10.09649	DE	Germany
943	Münster	muenster;meunster in westphalen;munster;muenster in westphalen;münster	2867543	North Rhine-Westphalia	51.96236	7.62571	51.96236,7.62571	DE	Germany
944	Murcia	murcia;mursia	2513416	Murcia	37.98704	-1.13004	37.98704,-1.13004	ES	Spain
945	Murten/Morat	murten/morat;murten	2659529	Fribourg	46.92827	7.11715	46.92827,7.11715	CH	Switzerland
946	Mussy l'Évêque	mussy l'evesque;mussy l evesque;mussy l'évêque;vesque;mussy evesque	11915634	Grand Est	49.17452	6.40589	49.17452,6.40589	FR	France
947	Muttenberg	muttenberg	2867325	North Rhine-Westphalia	51.21823	8.16833	51.21823,8.16833	DE	Germany
948	Nájera	nájera;naxora;najara	3115780	La Rioja	42.41822	-2.72865	42.41822,-2.72865	ES	Spain
949	Nalžovy	ellischaw;nalžovy;ellischaw in behmen	3070056	Plzeňský kraj	49.33406	13.54864	49.33406,13.54864	CZ	Czechia
950	Namur	namur	2790471	Wallonia	50.4669	4.86746	50.4669,4.86746	BE	Belgium
951	Nancy	nansi di loreno;nansi di lorena;nanzy;nancy;nansy;nansi;nanci in lothringen	2990999	Grand Est	48.68439	6.18496	48.68439,6.18496	FR	France
952	Nangis	nangis	2990992	Île-de-France	48.55535	3.01306	48.55535,3.01306	FR	France
953	Nantes	nantes;nanzen in lottringen;nanzen;nates	2990969	Pays de la Loire	47.21725	-1.55336	47.21725,-1.55336	FR	France
954	Nanteuil-le-Haudouin	nantueil le hauldoyn;nanteuil-le-haudouin;nantueil	2990958	Hauts-de-France	49.14082	2.81142	49.14082,2.81142	FR	France
955	Nantua	nantua	2990932	Auvergne-Rhône-Alpes	46.15343	5.60601	46.15343,5.60601	FR	France
956	nanzu	nanzu							
957	Naples	neaples;napoli;naples;napole;neapolis;neapolim;neaplis;neapoli	3172394	Campania	40.85216	14.26811	40.85216,14.26811	IT	Italy
958	Narbonne	narbonne;narbona;nerbone;narbone	2990919	Occitanie	43.18396	3.00141	43.18396,3.00141	FR	France
959	Nari	nari	8965392	Liguria	44.18673	8.25769	44.18673,8.25769	IT	Italy
960	Narni	narni	3172377	Umbria	42.51956	12.52758	42.51956,12.52758	IT	Italy
961	narua in lieslandt	narua in lieslandt							
962	Narva	narva	590031	Ida-Virumaa	59.37722	28.19028	59.37722,28.19028	EE	Estonia
963	naschgremetitz	naschgremetitz							
964	Naumburg	nawmburg;naunburgo;naonburgo;naumberg;naumburgo;naumburg;naumbure	2866906	Saxony-Anhalt	51.14987	11.80979	51.14987,11.80979	DE	Germany
965	Neissem	neissen;neissem	2790327	Flanders	50.7891	5.14148	50.7891,5.14148	BE	Belgium
966	Nemours	nemours;nemoux	2977425	Île-de-France	48.26733	2.67966	48.26733,2.67966	FR	France
967	Nérac	nérac;nerac	2990780	Nouvelle-Aquitaine	44.13613	0.33934	44.13613,0.33934	FR	France
968	Netherlands	netherlands;niederlanden;holland;flandern	2750405		52.25	5.75	52.25,5.75	NL	Netherlands
969	Neubrandenburg	neubrandenburg;new brandenburg	2866135	Mecklenburg-Vorpommern	53.56414	13.27532	53.56414,13.27532	DE	Germany
970	Neuburg an der Donau	neuburgt auff der thonaw;neuburg an der donau;nevvburge;newburgt;newburg an die thonaw	2866070	Bavaria	48.73218	11.18709	48.73218,11.18709	DE	Germany
971	Neufchâtel-Hardelot	neuffchastel;neufchâtel-hardelot	2990678	Hauts-de-France	50.62018	1.64223	50.62018,1.64223	FR	France
972	Neuhausen	neuhausen	2659485	Schaffhausen	47.68579	8.61474	47.68579,8.61474	CH	Switzerland
973	Neustadt	neustadt;neustat	2864067	Hamburg	53.55196	9.98558	53.55196,9.98558	DE	Germany
974	Nevers	nivers;neuers;nevers	2990474	Bourgogne-Franche-Comté	46.98956	3.159	46.98956,3.159	FR	France
975	newburg	neuburg;newburg;neuburgt							
976	newstat	newstat;newstatt							
977	Nice	nissi di savona;niza;nizze;nice;nisi di savoia;nizza	2990440	Provence-Alpes-Côte d'Azur	43.70313	7.26608	43.70313,7.26608	FR	France
978	Nidek	nideck;nidek	3091070	Lesser Poland	49.90492	19.32461	49.90492,19.32461	PL	Poland
979	Niebla	niebla	2513230	Andalusia	37.36213	-6.67894	37.36213,-6.67894	ES	Spain
980	Nienburg	nienberg;nyenburg;nienburg	2862620	Lower Saxony	52.6461	9.22086	52.6461,9.22086	DE	Germany
981	nierting	nierting							
982	nietenau	nietenau							
983	Nieuwegein	nieuwegein;nieumegen	2750325	Utrecht	52.02917	5.08056	52.02917,5.08056	NL	Netherlands
984	Nieuwpoort	nieuporten;nieuwpoort;neuport	2790151	Flanders	51.10789	3.90426	51.10789,3.90426	BE	Belgium
985	Nijmegen	nijmegen;neumegen;nimega;ninmegen;geldet nieumegen;nimmengen;nimmegen	2750053	Gelderland	51.8425	5.85278	51.8425,5.85278	NL	Netherlands
986	Nîmes	nimes;nismes;nymes	2990363	Occitanie	43.83378	4.35962	43.83378,4.35962	FR	France
987	nindecken	nindecken							
988	Ninove	ninove;ninoven	2790114	Flanders	50.82776	4.02657	50.82776,4.02657	BE	Belgium
989	Niort	niort;nyort	2990355	Nouvelle-Aquitaine	46.32313	-0.45877	46.32313,-0.45877	FR	France
990	Nivelles	nivelle;nivelles	2790101	Wallonia	50.59833	4.32848	50.59833,4.32848	BE	Belgium
991	Nogent-le-Rotrou	nogent-le-rotrou;nogent le rotrou	2990272	Centre-Val de Loire	48.32157	0.82177	48.32157,0.82177	FR	France
992	Nogent-sur-Oise	nogent;nogent-sur-oise	2990264	Hauts-de-France	49.27158	2.47074	49.27158,2.47074	FR	France
993	Nogent-sur-Seine	nogent sur seine	2990263	Grand Est	48.49372	3.50262	48.49372,3.50262	FR	France
994	Norden	norden	2862118	Lower Saxony	53.59552	7.20639	53.59552,7.20639	DE	Germany
995	Nordhausen	nordhausen;northausen	2861982	Thuringia	51.5018	10.7957	51.5018,10.7957	DE	Germany
996	Nördlingen	nordlinghen;nordlingen;noerdlingen;nördlingen;nordling	2861914	Bavaria	48.85122	10.48868	48.85122,10.48868	DE	Germany
997	Northeim	northeim	2861814	Lower Saxony	51.70662	9.99997	51.70662,9.99997	DE	Germany
998	nostre dame conray	nostre dame conray							
999	nostre dame des plans	nostre dame des plans							
1000	nostre dame l'espires	nostre dame l espires;nostre dame l'espires;nostre dame l episne							
1001	nostre dame pariset	nostre dame pariset							
1002	Nostre-Dame-Puy	nostre dame puy en avvergne	3002465	Auvergne-Rhône-Alpes	45.04366	3.88523	45.04366,3.88523	FR	France
1003	Notre-Dame-Boulogne	notre dame boulogne;nostre dame bolongne	6439391	Hauts-de-France	50.72556	1.61389	50.72556,1.61389	FR	France
1004	Notre-Dame-du-Bon-Désir	nostre dame bon desir;notre-dame-du-bon-désir							
1005	Novara	novarra;novara	3172189	Piedmont	45.44694	8.62118	45.44694,8.62118	IT	Italy
1006	Novi	novi	3194360	Vojvodina	45.25167	19.83694	45.25167,19.83694	RS	Serbia
1007	Nowogard	novogardia;nowogard;novagardia	3090558	West Pomerania	53.67437	15.1163	53.67437,15.1163	PL	Poland
1008	Noyon	noyon	2989877	Hauts-de-France	49.58333	3	49.58333,3	FR	France
1009	numes	numes							
1010	nunz	nunz							
1011	Nuremberg	nuernbergt;nurenberg;nurnbergt;nurenburg;norimberg;norimburga;nurnberg;nuerenberg;nuremberg;norimberga;nurnberge;nornberge;norimbergo;nuernberg;nuermbergt;nurnburg;nurimberg;nurberg;nureberg;nürnberg	2861650	Bavaria	49.45421	11.07752	49.45421,11.07752	DE	Germany
1012	nuyz;nuys	nuyz;nuys							
1013	obern beltz	obern beltz							
1014	Ocaña	ocaña;ocana	2513175	Castille-La Mancha	39.95785	-3.4982	39.95785,-3.4982	ES	Spain
1015	Ochsenfurt	ochsenfurt	2858333	Bavaria	49.66429	10.06227	49.66429,10.06227	DE	Germany
1016	Ocieszyn	ocieszyn;oczwieczin	3090334	Greater Poland	52.60044	16.81904	52.60044,16.81904	PL	Poland
1017	octermund	octermund							
1018	Odenburg	odenburg	3045190	Győr-Moson-Sopron	47.68501	16.59049	47.68501,16.59049	HU	Hungary
1019	Odense	odensee in fuenen;odense	11746745	South Denmark	55.3577	10.30646	55.3577,10.30646	DK	Denmark
1020	offenauch	offenauch							
1021	Offenburg	ofebruct;offenburg;ofenbrugk;ofenbruct;ofenburg;ofenbruck;osenburg;oschenbruct;ofebrug;ofschenbruct;ofenbrug;oschenbrucht	2857798	Baden-Württemberg	48.47377	7.94495	48.47377,7.94495	DE	Germany
1022	Oldenberg	oldenburgt;oldenberg	2789580	Flanders	50.75161	4.6164	50.75161,4.6164	BE	Belgium
1023	Oldenburg	oldenburg	2857458	Lower Saxony	53.14118	8.21467	53.14118,8.21467	DE	Germany
1024	Oldesio	oldesso;oldesio	8954794	Lombardy	45.7351	10.72095	45.7351,10.72095	IT	Italy
1025	Olecko	olecko;tremburg	763291	Warmia-Masuria	54.03374	22.50704	54.03374,22.50704	PL	Poland
1026	Oleśnica	oleśnica;ols	3090170	Lower Silesia	51.21338	17.38986	51.21338,17.38986	PL	Poland
1027	Olomouc	olomouc;olmunz;olmutz;olmis nella moravia;olmuz;olmuntz;olmuentz;oloumouc;olmüz in mähren;ulmiz in mahren	3069011	Olomoucký	49.59552	17.25175	49.59552,17.25175	CZ	Czechia
1028	Olyokminsk	olyokminsk;olz	2018571	Sakha	60.3743	120.4203	60.3743,120.4203	RU	Russia
1029	Olza	ols in der schlesie;olza	3090082	Silesia	49.95393	18.3391	49.95393,18.3391	PL	Poland
1030	onburg	onburg							
1031	Oneglia	oneglia	3172014	Liguria	43.89035	8.04337	43.89035,8.04337	IT	Italy
1032	Orange	aurenches;orange;auranches;orenges	2989460	Provence-Alpes-Côte d'Azur	44.1392	4.80791	44.1392,4.80791	FR	France
1033	Orihuela	horiuela;orihuela;oribuela;buriyuela;horibuela	2513076	Valencia	38.08483	-0.94401	38.08483,-0.94401	ES	Spain
1034	Orlamünde	orlamund;orlamünde	2857080	Thuringia	50.77486	11.51929	50.77486,11.51929	DE	Germany
1035	Orléans	orlins;orliens;orleans;orléans;dourlens;orlians	2989317	Centre-Val de Loire	47.90289	1.90389	47.90289,1.90389	FR	France
1036	Orthez	ortez;orthez	2989187	Nouvelle-Aquitaine	43.48839	-0.77244	43.48839,-0.77244	FR	France
1037	Orvieto	orvieto;ornietto	3171874	Umbria	42.71924	12.11249	42.71924,12.11249	IT	Italy
1038	Osera	fozia;osera	3114841	Aragon	41.53345	-0.57922	41.53345,-0.57922	ES	Spain
1039	Oslo	christiania in norwegen;christiania;oslo	3143244	Oslo	59.91273	10.74609	59.91273,10.74609	NO	Norway
1040	Osma	osma	2018272	Sakha	69.1	131.8	69.1,131.8	RU	Russia
1041	Osnabrück	osenbrugt;osebrug;osenbruck;osenbrugk;osnabrück;osenbrug;osebrugk;oßnabrück	2856883	Lower Saxony	52.27264	8.0498	52.27264,8.0498	DE	Germany
1042	Ostend	osten;ostende;ostenda;ostend	2789786	Flanders	51.21551	2.927	51.21551,2.927	BE	Belgium
1043	Osterwieck	osterwig;osterwieck	2856330	Saxony-Anhalt	51.9699	10.71042	51.9699,10.71042	DE	Germany
1044	Ostiglia	ostiglie;ostiglia	3171792	Lombardy	45.06978	11.13499	45.06978,11.13499	IT	Italy
1045	Osuna	osuna	2513052	Andalusia	37.2376	-5.10311	37.2376,-5.10311	ES	Spain
1046	Otranto	otranto;terra d'otranto;terra otranto;terra d otranto;terra otraento;ottranto;otraento;terra di otraento	3171785	Apulia	40.14789	18.48682	40.14789,18.48682	IT	Italy
1047	ottaggio	ottaggio							
1048	Oviedo	oviedo;orvietto	3114711	Asturias	43.36029	-5.84476	43.36029,-5.84476	ES	Spain
1049	Oxford	oxford	2640729	England	51.75222	-1.25596	51.75222,-1.25596	GB	United Kingdom
1050	Paderborn	paderborn	2855745	North Rhine-Westphalia	51.71905	8.75439	51.71905,8.75439	DE	Germany
1051	Padua	padova;padua;padoa;padwie	3171728	Veneto	45.40797	11.88586	45.40797,11.88586	IT	Italy
1052	Palencia	palencia	3114531	Castille and León	42.00955	-4.52406	42.00955,-4.52406	ES	Spain
1053	Palermo	sicilien;sicilia;palermo	2523920	Sicily	38.13205	13.33561	38.13205,13.33561	IT	Italy
1054	Palmanova	palma nova;palmanova;palmada	3171573	Friuli Venezia Giulia	45.9054	13.30998	45.9054,13.30998	IT	Italy
1055	Palmela	palmella castello;palmella	2265223	Setúbal	38.56902	-8.90126	38.56902,-8.90126	PT	Portugal
1056	Pamplona	zu della navarra;zu della narra;navarra;zu dela navarra;pamplona;pampalona	3114472	Navarre	42.81687	-1.64323	42.81687,-1.64323	ES	Spain
1057	Pardubice	pardubice;pardubi	3068582	Pardubický	50.04075	15.77659	50.04075,15.77659	CZ	Czechia
1058	Paris	paris;paris in franctreich;pariss;francia;parigi;paaris;pariß	2988507	Île-de-France	48.85341	2.3488	48.85341,2.3488	FR	France
1059	Parma	parma	3171457	Emilia-Romagna	44.79935	10.32618	44.79935,10.32618	IT	Italy
1060	Parthenay	partendoni;parteney;partenay;parthenay	2988447	Nouvelle-Aquitaine	46.65	-0.25	46.65,-0.25	FR	France
1061	Passau	passaw;passau;pasaw	2855328	Bavaria	48.5665	13.43122	48.5665,13.43122	DE	Germany
1062	Pavia	pavia	3171366	Lombardy	45.19205	9.15917	45.19205,9.15917	IT	Italy
1063	Pécs	pecs;pécs;pecks;finfkirchen esseck	3046526	Baranya	46.08333	18.23333	46.08333,18.23333	HU	Hungary
1064	Peiting	peiting;perting	2855025	Bavaria	47.79549	10.92951	47.79549,10.92951	DE	Germany
1065	Peloponnesus	morea;peloponnesus	255620	Peloponnese	37.5	22.33333	37.5,22.33333	GR	Greece
1066	Peña Francia	penna di francia;peña francia;pena di francia;pena francia	2989217		42.86667	-0.66667	42.86667,-0.66667	FR	France
1067	Peñaranda de Bracamonte	peñaranda de bracamonte;pegnaranda contea	3113910	Castille and León	40.90108	-5.20026	40.90108,-5.20026	ES	Spain
1068	Pente	depen;pente	2854938	Lower Saxony	52.3898	7.96862	52.3898,7.96862	DE	Germany
1069	Perleburg	perleburg;perlesberg	2854848	Brandenburg	53.07583	11.85739	53.07583,11.85739	DE	Germany
1070	Péronne	peronne;perone;péronne	2987928	Hauts-de-France	49.93218	2.9363	49.93218,2.9363	FR	France
1071	Péronnes	péronnes;perona	2789171	Wallonia	50.55156	3.45374	50.55156,3.45374	BE	Belgium
1072	Perpignan	perpignan;perpignano;perpinan	2987914	Occitanie	42.69764	2.89541	42.69764,2.89541	FR	France
1073	pertigaw	peragid;pertigaw;petrigavv;petrigaw;perrigaw;perigaw							
1074	Perugia	perguio;perugia;perugio	3171180	Umbria	43.1122	12.38878	43.1122,12.38878	IT	Italy
1075	Pesaro	pesaro	3171173	The Marches	43.90921	12.9164	43.90921,12.9164	IT	Italy
1076	Pescara	pescara;peschiera;pescara nell'abruzzo;pescara nell abruzzo	3171168	Abruzzo	42.4584	14.20283	42.4584,14.20283	IT	Italy
1077	Peshtera	peschera;peshtera	728317	Pazardzhik	42.03372	24.29995	42.03372,24.29995	BG	Bulgaria
1078	peterkopf	pieterkovv;peterkopf	2854750	Saarland	49.50845	6.64154	49.50845,6.64154	DE	Germany
1079	Petersgmünd	petermund;petersgmünd	2854660	Bavaria	49.18643	11.02507	49.18643,11.02507	DE	Germany
1080	Petershagen	petershagen	2854655	North Rhine-Westphalia	52.37513	8.96538	52.37513,8.96538	DE	Germany
1081	petervvaradin	petervvardin;petervvaradin;peterwardin							
1082	Peuerbach	peuerbach;peurbach	2768996	Upper Austria	48.3453	13.77205	48.3453,13.77205	AT	Austria
1083	Pforzheim	pforsheim;pforzheim	2853969	Baden-Württemberg	48.88436	8.69892	48.88436,8.69892	DE	Germany
1084	pfulendorf	pfulendorf							
1085	Pfullendorf	pfullendorf;pfullendorff	2853930	Baden-Württemberg	47.9261	9.2578	47.9261,9.2578	DE	Germany
1086	Piacenza	piacenza;piasenza	3171058	Emilia-Romagna	45.05242	9.69342	45.05242,9.69342	IT	Italy
1087	Pietrasanta	pietra santa;pietrasanta	3170778	Tuscany	43.95952	10.22784	43.95952,10.22784	IT	Italy
1088	Pilsen	pilsen	3068160	Plzeňský	49.74747	13.37759	49.74747,13.37759	CZ	Czechia
1089	Piombino	piombino	3170674	Tuscany	42.92554	10.52585	42.92554,10.52585	IT	Italy
1090	Pisa	pisa	3170647	Tuscany	43.70853	10.4036	43.70853,10.4036	IT	Italy
1091	Pistoia	pistoia	3170621	Tuscany	43.93064	10.92365	43.93064,10.92365	IT	Italy
1092	Pithiviers	pluviers;pithiviers	2987003	Centre-Val de Loire	48.16667	2.25	48.16667,2.25	FR	France
1093	Plasencia	plasentia;placentia;plazencia;plasencia	3113331	Extremadura	40.03116	-6.08845	40.03116,-6.08845	ES	Spain
1094	Plauen	plawen;plauen	2853292	Saxony	50.4973	12.13782	50.4973,12.13782	DE	Germany
1095	Plesca	plesca	670519	Sălaj	47.08442	22.89173	47.08442,22.89173	RO	Romania
1096	Plettenberg	plettenberg	2853209	North Rhine-Westphalia	51.20949	7.87261	51.20949,7.87261	DE	Germany
1097	Plovdiv	plovdiv;philippopoli	728193	Plovdiv	42.15	24.75	42.15,24.75	BG	Bulgaria
1098	Poggibonsi	pogibonzi;poggibonsi;pogibonsi	3170504	Tuscany	43.47064	11.14804	43.47064,11.14804	IT	Italy
1099	Poitiers	poictiers;poittiers;poistiers;poitiers	2986495	Nouvelle-Aquitaine	46.58333	0.33333	46.58333,0.33333	FR	France
1100	Poland	polonia;poland;polen	798544		52	20	52,20	PL	Poland
1101	Pont-Saint-Esprit	pont s. esprit;pont-saint-esprit;pont esprit montepellier;pont s esprit	2986109	Occitanie	44.25494	4.64736	44.25494,4.64736	FR	France
1102	Pont-Sainte-Maxence	pont-sainte-maxence;pont faincte maixence	2986110	Hauts-de-France	49.30168	2.60467	49.30168,2.60467	FR	France
1103	Pontarlier	pontarlier	2986302	Bourgogne-Franche-Comté	46.90347	6.35542	46.90347,6.35542	FR	France
1104	ponthovisin	ponthovisin							
1105	pontieba	pontieba							
1106	Pontoise	pontoise	8555643	Île-de-France	49.03894	2.07805	49.03894,2.07805	FR	France
1107	Pontorson	pontorso;pontorson	2986136	Normandy	48.55316	-1.50754	48.55316,-1.50754	FR	France
1108	Pontremoli	pontremoli	3170191	Tuscany	44.37515	9.87888	44.37515,9.87888	IT	Italy
1109	Poppenberg	poppenberg;poppenburg	2852678	Thuringia	50.81119	10.01979	50.81119,10.01979	DE	Germany
1110	Port Venasque	porto di venazque;port venasque;venazquez	2970150	Occitanie	42.7	0.63333	42.7,0.63333	FR	France
1111	Porto	porto;proto	2735943	Porto	41.14961	-8.61099	41.14961,-8.61099	PT	Portugal
1112	Porto Maurizio	porto mauritio;porto maurizio;port-maurice	3170079	Liguria	43.87439	8.01401	43.87439,8.01401	IT	Italy
1113	Pošná	pošná;posna	3067771	Vysočina	49.45877	15.04225	49.45877,15.04225	CZ	Czechia
1114	potarun	potarun							
1115	pouillenach	pouillenach							
1116	Pouligny-Saint-Pierre	pouligny-saint-pierre;pouligny	2985789	Centre-Val de Loire	46.68095	1.03877	46.68095,1.03877	FR	France
1117	Pouzauges	pouzanges;pouzauges	2985708	Pays de la Loire	46.77941	-0.83619	46.77941,-0.83619	FR	France
1118	Poznań	poznań;posen;posen in polen	3088171	Greater Poland	52.40692	16.92993	52.40692,16.92993	PL	Poland
1119	Prague	prage in bohemya;praga;prag;prague;prag in bohemya;praag;prage;prag in böhmen	3067696	Hlavní město Praha	50.08804	14.42076	50.08804,14.42076	CZ	Czechia
1120	Prin-Deyrançon	prin-deyrançon;prin	2985306	Nouvelle-Aquitaine	46.2217	-0.6363	46.2217,-0.6363	FR	France
1121	prince of romania	prince of romania							
1122	Provins	provenza;provence;provins	2967543	Île-de-France	48.5601	3.21947	48.5601,3.21947	FR	France
1123	Pruit	pruct;pruit	3112808	Catalonia	42.04282	2.45476	42.04282,2.45476	ES	Spain
1124	Ptuj	ptuj;pettaw	3192241	Ptuj	46.42005	15.87018	46.42005,15.87018	SI	Slovenia
1125	Puconci	puconci;putchersdorff	3192230	Puconci	46.70667	16.15639	46.70667,16.15639	SI	Slovenia
1126	Puiseaux	puiseaulx;puiseaux	2985116	Centre-Val de Loire	48.20479	2.47146	48.20479,2.47146	FR	France
1127	Purbach	purbach;puzbach	2768244	Carinthia	46.96667	13.61667	46.96667,13.61667	AT	Austria
1128	Pyrzyce	pyritz;pyrzyce	3087630	West Pomerania	53.1462	14.89257	53.1462,14.89257	PL	Poland
1129	Quimper	quimper;quimpercorantin;quimpercorentin;qvinpercorantinon cornovalle	6431033	Brittany	47.99583	-4.09778	47.99583,-4.09778	FR	France
1130	Racibórz	racibórz;ratibor;ratzebour;rativa	3087584	Silesia	50.09195	18.21928	50.09195,18.21928	PL	Poland
1131	Radevormwald	raed vor wald;radevormwald	2850995	North Rhine-Westphalia	51.20219	7.36027	51.20219,7.36027	DE	Germany
1132	Rampe	rampe;derpe	2850630	Mecklenburg-Vorpommern	53.68634	11.48621	53.68634,11.48621	DE	Germany
1133	ranken in lottringen	ranken in lottringen							
1134	Rapenburg	ratenburg;rapenburg	2788344	Flanders	51.32309	4.22903	51.32309,4.22903	BE	Belgium
1135	Rąpin	rąpin;rapin	11696181	Lubusz	52.79054	15.84748	52.79054,15.84748	PL	Poland
1136	raschinsitzt	rascha in zips;raschinsitzt							
1137	rasser in reussen	rasser in reussen							
1138	Rastatt	rastatt;rastat	2850257	Baden-Württemberg	48.85851	8.20965	48.85851,8.20965	DE	Germany
1139	Rathenow	rathenow;ratenaw	2850213	Brandenburg	52.60659	12.33696	52.60659,12.33696	DE	Germany
1140	Ratingen	ratingen	2850174	North Rhine-Westphalia	51.29724	6.84929	51.29724,6.84929	DE	Germany
1141	Ratzeburg	ratzeburg;ratzeburgt;rakeburg;ratzeborgt	2850132	Schleswig-Holstein	53.69965	10.77256	53.69965,10.77256	DE	Germany
1142	Ravenna	ravena;ravenna;ravenne	3169561	Emilia-Romagna	44.41344	12.20121	44.41344,12.20121	IT	Italy
1143	Ravensberg	rauensperg;ravensberg	2849806	Mecklenburg-Vorpommern	53.99027	11.7045	53.99027,11.7045	DE	Germany
1144	Ravensburg	ravensburg;raunspurg	2849802	Baden-Württemberg	47.78198	9.61062	47.78198,9.61062	DE	Germany
1145	Recanati	recanati	3167828	The Marches	43.38333	13.55	43.38333,13.55	IT	Italy
1146	Redon	redon	2984192	Brittany	47.65141	-2.08481	47.65141,-2.08481	FR	France
1147	Rees	res;rees	2849548	North Rhine-Westphalia	51.76263	6.39778	51.76263,6.39778	DE	Germany
1148	Reeth	reeth;renth	2639510	England	54.38746	-1.94475	54.38746,-1.94475	GB	United Kingdom
1149	Regensburg	ravenspurg;remspurge;ratisbona;ravvenspurg;regspurg;regenspurge;regensburg;regenspurg	2849483	Bavaria	49.01513	12.10161	49.01513,12.10161	DE	Germany
1150	Reggio Calabria	reggio calabria;regio	2523630	Calabria	38.11047	15.66129	38.11047,15.66129	IT	Italy
1151	Reims	reims	2984114	Grand Est	49.25	4.03333	49.25,4.03333	FR	France
1152	Reimsbach	reimsbach;reimbach	2848850	Saarland	49.45059	6.76751	49.45059,6.76751	DE	Germany
1153	Reinbolden	reinbolden;reinfelden	2767715	Lower Austria	48.68333	15.01667	48.68333,15.01667	AT	Austria
1154	Reisersberg	reusersberg;reisersberg	2848558	Bavaria	48.77975	13.49597	48.77975,13.49597	DE	Germany
1155	Reitling	reitling	11612258	Upper Austria	48.34684	14.47766	48.34684,14.47766	AT	Austria
1156	Rennes	rennes;reins;renes	2983990	Brittany	48.11198	-1.67429	48.11198,-1.67429	FR	France
1157	rerchais	rerchais							
1158	Rethem	rethum;rethem	2848051	Lower Saxony	52.78621	9.37862	52.78621,9.37862	DE	Germany
1159	retwig	retwig							
1160	Reutlingen	reutlingen;reitlingen	2847736	Baden-Württemberg	48.49144	9.20427	48.49144,9.20427	DE	Germany
1161	Rezza	rezza	2983766	Corsica	42.12662	8.94602	42.12662,8.94602	FR	France
1162	Rezzo	arezzo;reggio;arezo;rezzo;rozzo;resso	3169451	Liguria	44.02101	7.87199	44.02101,7.87199	IT	Italy
1163	Rheinfelden	rheinfelden;rinfeld;ponte del reno	2659060	Aargau	47.55437	7.79403	47.55437,7.79403	CH	Switzerland
1164	Rheinhausen	rheinhausen;rhenauser;reijnausen	10375764	Baden-Württemberg	48.22662	7.71086	48.22662,7.71086	DE	Germany
1165	Rhenen	rhenen;rhenes	2748185	Utrecht	51.95917	5.56806	51.95917,5.56806	NL	Netherlands
1166	Rhodes	rhodes;rodes	2983757	Grand Est	48.7585	6.89924	48.7585,6.89924	FR	France
1167	riacha	riacha							
1168	Riano	riano;rimano	3169443	Latium	42.09347	12.51462	42.09347,12.51462	IT	Italy
1169	Riesa	priessa;riesa	2846939	Saxony	51.30777	13.29168	51.30777,13.29168	DE	Germany
1170	Rieti	rieti;riete	3169412	Latium	42.40476	12.85735	42.40476,12.85735	IT	Italy
1171	Riga	riga in lieslandt;riga	456172	Riga	56.946	24.10589	56.946,24.10589	LV	Latvia
1172	Rimini	rimini;riminj	3169361	Emilia-Romagna	44.05755	12.56528	44.05755,12.56528	IT	Italy
1173	ringstain	ringstain							
1174	Rions	rion;ryon;rions;riom	2983483	Nouvelle-Aquitaine	44.66378	-0.35113	44.66378,-0.35113	FR	France
1175	Rippach	rippach	2846508	Saxony-Anhalt	51.2266	12.06336	51.2266,12.06336	DE	Germany
1176	Roanne	roanne;rouan;roan;roan sur loire;roane;roano	2983362	Auvergne-Rhône-Alpes	46.03624	4.06802	46.03624,4.06802	FR	France
1177	Rochefort	rochefort	2983276	Nouvelle-Aquitaine	45.94204	-0.96696	45.94204,-0.96696	FR	France
1178	Rochefourchat	rochefourchat;rochefoucault	2983260	Auvergne-Rhône-Alpes	44.59837	5.24692	44.59837,5.24692	FR	France
1179	Roermond	ruremond;ruermundt;roermond;ruermund;ruremund	2748000	Limburg	51.19417	5.9875	51.19417,5.9875	NL	Netherlands
1180	Romans	rommans;romans	2983012	Nouvelle-Aquitaine	46.35773	-0.22646	46.35773,-0.22646	FR	France
1181	Rome	roome;rom;roma;rome;rzymu;romen;rohm	3169070	Latium	41.89193	12.51133	41.89193,12.51133	IT	Italy
1182	Romorantin-Lanthenay	romorantin;romorentin;romorantin-lanthenay	2982967	Centre-Val de Loire	47.36667	1.75	47.36667,1.75	FR	France
1183	Roncesvalles	roncesvalles	3111371	Navarre	43.01667	-1.31667	43.01667,-1.31667	ES	Spain
1184	Rosenheim	rosenhaim;rosenheim	2844988	Bavaria	47.85637	12.12247	47.85637,12.12247	DE	Germany
1185	Roskilde	roskilde;zu rotschilt	2614481	Zealand	55.64152	12.08035	55.64152,12.08035	DK	Denmark
1186	Rostock	rostick;rostoct;rosthock;rostockt;rostock	2844588	Mecklenburg-Vorpommern	54.0887	12.14049	54.0887,12.14049	DE	Germany
1187	roten	roten							
1188	Rotenburg	rotenburg	2844437	Lower Saxony	53.11125	9.41082	53.11125,9.41082	DE	Germany
